CustomerID,Transactions,Total_Spending,Avg_Spending,Total_Quantity,First_Purchase,Last_Purchase,Products,Lifetime_Days
15122.0,6,1655.43,19.02793103448276,812,2011-02-15 09:59:00,2011-09-15 16:27:00,65,213
15123.0,2,2199.31,20.748207547169812,1195,2011-05-17 14:57:00,2011-12-02 13:12:00,93,199
15124.0,2,184.19,12.279333333333334,233,2011-06-01 09:06:00,2011-11-17 10:09:00,14,170
15125.0,23,11939.91,85.28507142857143,6395,2011-03-14 09:59:00,2011-11-14 13:57:00,102,246
15127.0,1,406.53,25.408125,251,2011-10-05 10:30:00,2011-10-05 10:30:00,16,1
15128.0,8,1522.46,13.715855855855857,1360,2011-05-04 12:32:00,2011-10-10 13:54:00,76,160
15129.0,11,3447.4,41.04047619047619,1794,2011-02-21 09:09:00,2011-10-20 14:40:00,54,242
15130.0,1,330.11,15.005,197,2011-06-23 10:15:00,2011-06-23 10:15:00,22,1
15132.0,5,977.9300000000001,18.806346153846157,679,2011-03-22 12:02:00,2011-11-21 17:10:00,49,245
15133.0,3,982.42,33.87655172413793,680,2011-02-11 10:38:00,2011-08-04 10:44:00,27,175
15134.0,8,1387.99,19.013561643835615,887,2011-04-13 11:05:00,2011-11-25 08:55:00,44,226
15135.0,2,150.95,15.094999999999999,45,2011-04-14 19:16:00,2011-04-20 15:58:00,9,6
15136.0,5,1290.95,18.709420289855075,777,2011-09-04 16:05:00,2011-12-07 12:26:00,61,94
15139.0,2,178.96,13.766153846153847,208,2011-01-07 12:44:00,2011-04-14 11:39:00,13,97
15140.0,8,2358.5,29.117283950617285,1577,2011-03-20 14:37:00,2011-10-18 14:07:00,74,212
15142.0,1,498.74,19.182307692307692,365,2011-10-24 12:51:00,2011-10-24 12:51:00,26,1
15143.0,1,259.45,18.532142857142855,150,2011-04-28 12:03:00,2011-04-28 12:03:00,14,1
15144.0,18,6630.84,30.416697247706423,3074,2011-01-31 13:17:00,2011-12-01 15:12:00,132,305
15145.0,4,1194.73,17.83179104477612,756,2011-04-05 15:20:00,2011-12-05 17:21:00,54,245
15146.0,3,1340.66,14.11221052631579,1487,2011-02-21 13:07:00,2011-06-28 12:09:00,90,127
15147.0,2,638.35,22.01206896551724,369,2011-04-13 15:57:00,2011-05-05 11:20:00,28,22
15148.0,1,301.29,15.0645,187,2011-11-29 08:21:00,2011-11-29 08:21:00,20,1
15149.0,1,520.8000000000001,22.643478260869568,128,2011-07-29 10:58:00,2011-07-29 10:58:00,23,1
15150.0,11,5324.97,15.479563953488373,3683,2011-03-15 14:21:00,2011-11-22 12:52:00,282,252
15152.0,16,4807.14,17.291870503597124,2714,2011-06-05 15:36:00,2011-11-30 12:32:00,196,178
15153.0,1,329.25,14.965909090909092,198,2011-11-08 17:09:00,2011-11-08 17:09:00,22,1
15154.0,2,352.57,3.8322826086956523,111,2011-09-25 16:05:00,2011-09-26 16:43:00,66,2
15156.0,3,961.49,17.481636363636365,597,2011-11-06 12:41:00,2011-12-08 18:22:00,51,33
15157.0,5,2002.6399999999999,15.057443609022556,2542,2010-12-16 13:44:00,2011-12-06 11:28:00,126,355
15158.0,1,401.40000000000003,57.34285714285715,198,2011-10-25 13:53:00,2011-10-25 13:53:00,7,1
15159.0,34,18708.34,25.983805555555556,11488,2010-12-13 15:44:00,2011-12-08 12:05:00,363,360
15160.0,1,158.16,39.54,84,2010-12-17 14:15:00,2010-12-17 14:15:00,4,1
15163.0,2,304.47,10.49896551724138,186,2011-05-31 15:22:00,2011-11-21 13:10:00,29,174
15164.0,3,843.05,8.18495145631068,360,2011-01-04 14:21:00,2011-10-02 12:05:00,79,271
15165.0,1,487.75,18.064814814814813,160,2010-12-01 14:03:00,2010-12-01 14:03:00,27,1
15167.0,1,163.0,3.975609756097561,67,2011-01-23 12:41:00,2011-01-23 12:41:00,39,1
15168.0,1,106.56,21.312,52,2011-11-14 11:26:00,2011-11-14 11:26:00,5,1
15171.0,2,1544.5,220.64285714285714,390,2011-01-12 15:36:00,2011-01-19 12:39:00,5,7
15172.0,5,1624.05,14.764090909090909,1611,2011-04-17 11:56:00,2011-12-01 11:51:00,106,228
15174.0,1,135.75,12.340909090909092,145,2011-01-21 09:06:00,2011-01-21 09:06:00,11,1
15175.0,1,224.14,9.745217391304347,454,2011-09-29 11:31:00,2011-09-29 11:31:00,23,1
15178.0,1,40.5,13.5,30,2011-03-24 15:12:00,2011-03-24 15:12:00,3,1
15179.0,7,2227.7,23.449473684210524,1969,2010-12-10 17:05:00,2011-11-21 12:53:00,91,346
15180.0,1,87.5,14.583333333333334,36,2010-12-07 14:57:00,2010-12-07 14:57:00,6,1
15181.0,5,698.68,38.815555555555555,546,2010-12-09 13:28:00,2011-10-04 13:58:00,13,300
15182.0,2,622.85,21.477586206896554,253,2011-03-16 12:42:00,2011-07-08 13:37:00,24,115
15184.0,2,406.76,6.456507936507936,223,2011-06-02 12:06:00,2011-11-10 13:41:00,59,162
15185.0,1,310.62,14.791428571428572,666,2011-09-30 14:06:00,2011-09-30 14:06:00,21,1
15186.0,2,411.41,21.653157894736843,215,2011-06-24 14:54:00,2011-11-25 14:58:00,17,155
15187.0,18,4884.28,52.51913978494623,1905,2011-05-11 13:49:00,2011-12-08 11:56:00,61,211
15189.0,53,16648.64,71.76137931034482,6263,2011-01-11 12:29:00,2011-12-08 13:22:00,80,332
15192.0,3,1044.32,20.47686274509804,918,2010-12-09 14:56:00,2011-08-12 11:41:00,36,246
15193.0,1,499.32,26.28,144,2011-10-10 08:23:00,2011-10-10 08:23:00,19,1
15194.0,22,7711.89,23.656104294478528,5758,2010-12-06 15:00:00,2011-12-06 15:10:00,209,366
15195.0,1,3861.0,3861.0,1404,2011-12-07 12:20:00,2011-12-07 12:20:00,1,1
15197.0,5,1502.7800000000002,41.7438888888889,485,2010-12-16 18:01:00,2011-12-01 08:14:00,30,350
15198.0,2,193.64,19.363999999999997,120,2011-08-07 15:16:00,2011-09-08 14:42:00,10,32
15199.0,4,1268.7,97.5923076923077,396,2011-02-04 14:04:00,2011-10-11 15:12:00,5,250
15201.0,11,1545.24,15.930309278350515,1458,2011-04-06 14:02:00,2011-09-22 09:53:00,38,169
15203.0,6,1827.8,12.871830985915492,1753,2011-02-01 12:29:00,2011-11-14 08:16:00,82,286
15204.0,1,316.58,35.175555555555555,258,2010-12-17 13:49:00,2010-12-17 13:49:00,9,1
15205.0,3,657.65,17.306578947368422,379,2011-08-04 16:07:00,2011-09-15 19:36:00,38,43
15206.0,4,420.29999999999995,46.699999999999996,162,2011-03-09 08:59:00,2011-11-29 13:41:00,3,266
15208.0,6,872.62,20.293488372093023,318,2010-12-21 13:03:00,2011-12-08 17:24:00,25,353
15210.0,1,331.18,16.559,228,2011-04-28 16:11:00,2011-04-28 16:11:00,20,1
15211.0,2,894.4100000000001,17.20019230769231,240,2010-12-09 16:08:00,2011-10-10 13:31:00,52,305
15212.0,2,114.64999999999999,16.378571428571426,39,2011-04-12 13:45:00,2011-04-14 13:12:00,5,2
15213.0,3,331.65,13.265999999999998,274,2011-01-14 11:05:00,2011-01-25 12:25:00,22,12
15214.0,8,1661.44,15.104000000000001,1254,2011-04-11 09:46:00,2011-12-08 12:07:00,109,242
15215.0,6,853.89,19.857906976744186,239,2011-01-26 17:25:00,2011-10-26 12:28:00,35,273
15216.0,1,96.6,48.3,28,2011-09-13 11:41:00,2011-09-13 11:41:00,2,1
15218.0,11,5756.89,34.680060240963854,3329,2011-01-25 11:20:00,2011-11-29 11:48:00,77,309
15219.0,1,305.75,33.97222222222222,45,2011-06-16 16:57:00,2011-06-16 16:57:00,9,1
15220.0,7,1799.0,15.117647058823529,1409,2011-03-04 10:24:00,2011-10-19 12:39:00,110,230
15221.0,2,692.4,62.945454545454545,61,2010-12-05 12:29:00,2010-12-08 13:08:00,9,4
15222.0,1,585.0,117.0,440,2011-01-25 08:03:00,2011-01-25 08:03:00,5,1
15223.0,3,1056.6,33.01875,328,2011-04-04 12:17:00,2011-04-28 11:31:00,14,24
15224.0,3,333.68,20.855,154,2010-12-12 11:23:00,2010-12-16 15:02:00,13,5
15225.0,1,409.40000000000003,17.8,226,2011-04-19 14:51:00,2011-04-19 14:51:00,23,1
15226.0,1,154.41,19.30125,71,2011-02-02 11:41:00,2011-02-02 11:41:00,8,1
15227.0,5,1219.4,21.024137931034485,750,2011-01-26 15:31:00,2011-11-03 11:59:00,43,281
15228.0,5,3396.46,26.956031746031748,2258,2011-02-18 09:04:00,2011-10-04 13:56:00,110,229
15230.0,2,429.6,18.678260869565218,351,2011-04-13 11:04:00,2011-04-14 14:39:00,23,2
15232.0,2,612.06,19.743870967741934,686,2011-07-22 12:21:00,2011-08-18 16:27:00,26,28
15234.0,1,197.0,14.071428571428571,196,2011-03-08 08:53:00,2011-03-08 08:53:00,14,1
15235.0,12,2247.51,15.716853146853149,1324,2010-12-01 17:22:00,2011-05-06 09:44:00,132,156
15236.0,1,321.05,21.403333333333332,269,2011-02-14 10:52:00,2011-02-14 10:52:00,15,1
15237.0,4,1412.32,14.265858585858584,1071,2011-04-26 15:04:00,2011-12-08 09:46:00,94,226
15238.0,5,1087.44,20.912307692307692,695,2011-06-08 16:00:00,2011-11-10 14:28:00,49,155
15239.0,3,796.84,15.323846153846155,597,2011-09-22 09:53:00,2011-11-29 14:14:00,48,69
15240.0,7,1727.57,20.814096385542168,1377,2010-12-03 10:09:00,2011-10-26 09:50:00,61,327
15241.0,9,1774.29,15.984594594594594,1821,2011-03-01 11:02:00,2011-10-04 09:05:00,82,217
15243.0,1,316.68,14.394545454545455,185,2011-09-26 14:12:00,2011-09-26 14:12:00,22,1
15244.0,2,631.57,18.57558823529412,405,2011-04-05 15:12:00,2011-10-05 13:19:00,31,183
15245.0,3,2515.84,28.267865168539327,1784,2011-03-23 13:42:00,2011-07-28 18:56:00,55,128
15246.0,2,514.15,15.58030303030303,247,2010-12-16 09:46:00,2011-04-15 14:45:00,32,121
15247.0,1,356.0,59.333333333333336,160,2011-08-09 12:52:00,2011-08-09 12:52:00,6,1
15249.0,15,6719.56,18.769720670391063,3597,2011-03-28 12:49:00,2011-11-08 11:45:00,211,225
15251.0,15,10642.87,87.95760330578513,6258,2011-04-12 10:38:00,2011-11-30 15:02:00,97,233
15252.0,2,740.78,16.83590909090909,522,2011-06-09 14:15:00,2011-11-03 13:30:00,44,147
15253.0,6,921.1,16.747272727272726,868,2011-06-23 12:19:00,2011-11-23 16:22:00,52,154
15254.0,1,300.36,16.686666666666667,275,2011-08-04 15:04:00,2011-08-04 15:04:00,18,1
15255.0,1,890.85,18.95425531914894,489,2011-10-04 12:43:00,2011-10-04 12:43:00,47,1
15256.0,1,98.45,16.408333333333335,55,2011-07-14 11:47:00,2011-07-14 11:47:00,6,1
15257.0,2,402.15,50.26875,47,2011-03-01 12:58:00,2011-03-03 13:57:00,7,3
15258.0,2,623.16,18.328235294117647,142,2011-05-06 14:16:00,2011-06-24 12:30:00,32,49
15260.0,8,1840.77,23.599615384615383,909,2010-12-02 12:09:00,2011-08-31 13:55:00,62,273
15261.0,1,254.82,13.41157894736842,270,2011-07-27 15:20:00,2011-07-27 15:20:00,19,1
15262.0,1,178.95000000000002,17.895000000000003,73,2011-01-20 12:16:00,2011-01-20 12:16:00,10,1
15263.0,1,156.51,13.042499999999999,89,2011-08-25 10:26:00,2011-08-25 10:26:00,12,1
15264.0,1,393.74,17.11913043478261,265,2011-10-06 13:49:00,2011-10-06 13:49:00,23,1
15265.0,2,1506.1200000000001,18.36731707317073,612,2011-04-18 12:16:00,2011-07-11 14:46:00,76,85
15266.0,1,119.3,19.883333333333333,18,2011-01-05 13:40:00,2011-01-05 13:40:00,6,1
15267.0,5,1717.36,156.12363636363636,944,2011-06-10 10:24:00,2011-11-17 15:59:00,8,161
15269.0,1,408.8,204.4,26,2011-11-16 09:32:00,2011-11-16 09:32:00,2,1
15270.0,9,2460.7799999999997,51.26624999999999,1583,2011-02-02 13:25:00,2011-11-24 09:24:00,22,295
15271.0,16,2528.32,9.193890909090909,1267,2010-12-09 13:47:00,2011-12-02 14:11:00,184,359
15272.0,2,721.94,11.45936507936508,310,2011-09-14 16:36:00,2011-10-13 12:59:00,63,29
15274.0,2,716.57,15.246170212765959,619,2011-11-21 14:17:00,2011-12-05 16:57:00,44,15
15275.0,2,621.09,14.787857142857144,499,2011-11-02 11:20:00,2011-11-08 17:54:00,41,7
15276.0,1,135.31,2.602115384615385,64,2011-10-04 16:39:00,2011-10-04 16:39:00,49,1
15277.0,1,255.89999999999998,21.325,205,2011-10-24 10:08:00,2011-10-24 10:08:00,12,1
15279.0,2,303.61,14.457619047619048,193,2010-12-09 14:58:00,2010-12-20 10:48:00,21,11
15280.0,1,113.12,7.07,154,2011-06-20 17:14:00,2011-06-20 17:14:00,16,1
15281.0,12,2424.35,16.162333333333333,1229,2011-01-10 15:51:00,2011-10-12 09:10:00,122,275
15286.0,1,240.55,80.18333333333334,55,2011-10-21 11:08:00,2011-10-21 11:08:00,3,1
15287.0,3,488.14,23.244761904761905,434,2011-09-30 12:30:00,2011-11-17 15:34:00,17,49
15288.0,5,2306.52,26.210454545454546,775,2010-12-09 13:59:00,2011-10-27 16:58:00,80,323
15289.0,4,944.46,16.007796610169493,1020,2011-04-04 12:44:00,2011-11-10 13:49:00,43,221
15290.0,21,8082.67,38.12580188679245,4571,2010-12-15 16:03:00,2011-12-05 11:39:00,93,355
15291.0,20,4740.09,43.487064220183484,2132,2010-12-01 09:32:00,2011-11-14 11:02:00,63,349
15292.0,1,180.94,7.2376,56,2011-05-22 15:00:00,2011-05-22 15:00:00,24,1
15296.0,10,3735.41,18.677049999999998,1775,2011-01-17 11:57:00,2011-10-26 16:33:00,137,283
15297.0,4,648.84,15.825365853658537,294,2011-10-07 09:42:00,2011-11-29 16:32:00,30,54
15298.0,14,5825.7,30.02938144329897,3480,2010-12-08 13:55:00,2011-12-07 17:17:00,115,365
15299.0,11,5226.93,435.57750000000004,2956,2010-12-02 16:48:00,2011-10-03 14:19:00,9,305
15300.0,1,496.44,17.73,292,2011-10-06 17:08:00,2011-10-06 17:08:00,28,1
15301.0,14,5112.58,20.698704453441295,2782,2010-12-06 12:21:00,2011-10-20 09:57:00,167,318
15303.0,1,574.02,18.516774193548386,248,2011-02-22 13:59:00,2011-02-22 13:59:00,31,1
15304.0,10,708.5,27.25,108,2010-12-06 11:42:00,2011-10-10 10:23:00,8,308
15306.0,3,1174.35,20.247413793103448,810,2011-07-14 15:22:00,2011-10-06 12:56:00,57,84
15307.0,1,205.3,17.108333333333334,37,2011-09-05 11:38:00,2011-09-05 11:38:00,12,1
15308.0,2,318.67,15.174761904761905,177,2011-03-10 13:08:00,2011-03-14 12:24:00,19,4
15311.0,118,62116.46,24.936354877559214,38668,2010-12-01 09:41:00,2011-12-09 12:00:00,571,374
15312.0,5,928.6,19.345833333333335,519,2010-12-20 11:01:00,2011-09-25 13:10:00,42,280
15313.0,1,52.0,52.0,25,2011-08-21 16:02:00,2011-08-21 16:02:00,1,1
15314.0,1,327.97,13.665416666666667,313,2011-05-24 14:39:00,2011-05-24 14:39:00,24,1
15315.0,3,589.46,15.512105263157896,886,2011-08-15 15:17:00,2011-10-06 12:51:00,35,52
15316.0,1,165.0,165.0,100,2011-01-17 11:34:00,2011-01-17 11:34:00,1,1
15318.0,1,312.62,9.473333333333333,642,2011-12-06 11:30:00,2011-12-06 11:30:00,33,1
15319.0,1,204.5,12.78125,175,2011-03-01 12:48:00,2011-03-01 12:48:00,16,1
15320.0,1,267.13,7.420277777777778,326,2011-10-26 13:27:00,2011-10-26 13:27:00,36,1
15321.0,4,2845.89,26.848018867924527,1199,2011-02-21 11:10:00,2011-10-21 13:58:00,83,243
15322.0,2,756.39,15.436530612244898,467,2011-09-15 09:34:00,2011-10-06 20:38:00,42,22
15325.0,1,162.29,3.3120408163265305,232,2011-08-28 11:55:00,2011-08-28 11:55:00,47,1
15326.0,1,311.71,10.748620689655171,386,2011-01-10 11:38:00,2011-01-10 11:38:00,29,1
15327.0,1,208.75,20.875,116,2011-10-18 11:55:00,2011-10-18 11:55:00,10,1
15329.0,5,1093.9,17.643548387096775,496,2010-12-09 15:43:00,2011-11-04 12:56:00,52,330
15330.0,2,714.96,54.99692307692308,1312,2011-10-10 12:30:00,2011-11-07 17:50:00,10,29
15332.0,4,1661.06,47.45885714285714,652,2010-12-05 12:00:00,2010-12-08 14:43:00,29,4
15333.0,1,1028.56,64.285,344,2011-05-15 13:27:00,2011-05-15 13:27:00,16,1
15334.0,3,351.67,3.5522222222222224,274,2011-06-19 13:51:00,2011-07-06 11:22:00,67,17
15335.0,1,173.97,4.8325,80,2011-10-17 12:50:00,2011-10-17 12:50:00,34,1
15339.0,3,590.57,6.711022727272728,418,2011-01-25 13:15:00,2011-10-04 12:51:00,79,252
15341.0,1,2020.52,118.85411764705883,812,2011-09-20 09:40:00,2011-09-20 09:40:00,17,1
15342.0,2,420.41999999999996,16.169999999999998,290,2011-08-02 10:19:00,2011-08-15 16:20:00,24,14
15343.0,1,364.5,17.357142857142858,84,2011-09-13 13:55:00,2011-09-13 13:55:00,21,1
15344.0,5,651.3,20.353125,126,2011-09-26 14:48:00,2011-12-09 10:45:00,21,74
15345.0,2,419.39,18.234347826086957,84,2011-10-25 11:28:00,2011-11-04 13:24:00,20,11
15346.0,1,252.42000000000002,14.848235294117648,144,2011-01-11 11:18:00,2011-01-11 11:18:00,17,1
15347.0,1,201.60000000000002,40.32000000000001,130,2010-12-08 15:25:00,2010-12-08 15:25:00,5,1
15348.0,1,158.04,17.56,84,2011-09-28 13:17:00,2011-09-28 13:17:00,9,1
15349.0,2,473.81,6.580694444444444,327,2011-06-05 15:46:00,2011-07-04 16:06:00,65,30
15350.0,1,115.65,23.130000000000003,51,2010-12-01 13:33:00,2010-12-01 13:33:00,5,1
15351.0,10,2058.08,8.832961373390557,774,2010-12-05 10:48:00,2011-11-27 12:52:00,160,358
15353.0,2,777.02,12.333650793650794,343,2010-12-07 11:49:00,2011-03-30 12:15:00,59,114
15355.0,2,277.05,19.789285714285715,45,2011-10-17 15:22:00,2011-11-10 13:44:00,9,24
15356.0,10,2766.5,5.330443159922929,1673,2010-12-06 14:05:00,2011-11-08 13:11:00,215,337
15358.0,29,8459.6,15.079500891265598,7173,2010-12-09 10:04:00,2011-12-05 09:04:00,292,361
15360.0,1,427.93,32.917692307692306,223,2011-10-31 09:35:00,2011-10-31 09:35:00,13,1
15361.0,1,418.92,59.84571428571429,336,2010-12-13 09:52:00,2010-12-13 09:52:00,7,1
15363.0,2,333.95,19.644117647058824,145,2010-12-02 12:28:00,2011-04-12 15:48:00,16,132
15364.0,2,913.19,31.489310344827587,493,2011-03-30 13:39:00,2011-09-05 09:46:00,29,159
15365.0,9,3298.19,21.842317880794702,1410,2011-01-28 13:08:00,2011-11-14 08:29:00,66,290
15366.0,2,602.51,13.69340909090909,621,2010-12-16 15:59:00,2011-09-25 15:01:00,37,283
15367.0,5,1887.49,19.661354166666666,1059,2011-03-09 13:53:00,2011-10-13 14:13:00,92,219
15368.0,1,446.94000000000005,111.73500000000001,230,2011-11-18 14:42:00,2011-11-18 14:42:00,4,1
15369.0,1,1592.49,1592.49,1,2011-07-18 15:11:00,2011-07-18 15:11:00,1,1
15370.0,8,2411.55,25.384736842105266,832,2011-01-11 11:32:00,2011-10-30 10:58:00,65,292
15372.0,1,2007.3999999999999,74.34814814814814,2924,2011-07-25 16:39:00,2011-07-25 16:39:00,27,1
15373.0,13,2618.71,19.114671532846714,524,2010-12-03 14:40:00,2011-12-01 15:05:00,74,364
15374.0,1,168.0,56.0,126,2011-08-03 09:59:00,2011-08-03 09:59:00,3,1
15376.0,3,1233.3600000000001,10.541538461538462,619,2011-05-01 13:45:00,2011-10-30 15:04:00,100,183
15379.0,8,3774.69,19.258622448979594,2317,2010-12-16 13:02:00,2011-06-23 13:13:00,145,190
15380.0,6,1698.16,45.89621621621622,378,2010-12-09 15:01:00,2011-12-01 12:13:00,22,357
15381.0,2,596.85,74.60625,171,2011-03-16 13:44:00,2011-05-10 11:55:00,8,55
15382.0,8,5983.56,19.554117647058824,4021,2011-02-17 12:01:00,2011-11-25 10:58:00,193,281
15384.0,3,649.06,15.094418604651162,599,2010-12-02 17:27:00,2011-06-23 10:57:00,35,203
15385.0,1,316.88,26.406666666666666,161,2011-10-30 15:11:00,2011-10-30 15:11:00,12,1
15386.0,1,394.14,12.714193548387096,446,2011-06-06 13:47:00,2011-06-06 13:47:00,31,1
15388.0,1,140.54,14.053999999999998,88,2011-03-14 13:53:00,2011-03-14 13:53:00,10,1
15389.0,1,500.0,500.0,400,2011-06-20 16:18:00,2011-06-20 16:18:00,1,1
15392.0,5,1555.33,18.298,1289,2010-12-14 15:50:00,2011-12-05 11:01:00,74,356
15393.0,2,231.86,19.32166666666667,150,2011-03-03 16:58:00,2011-11-23 16:48:00,10,265
15394.0,4,2183.54,25.68870588235294,910,2010-12-16 12:46:00,2011-11-30 11:49:00,54,349
15395.0,1,107.45,15.35,17,2011-01-18 12:40:00,2011-01-18 12:40:00,7,1
15396.0,1,288.18,20.584285714285716,122,2011-08-19 10:56:00,2011-08-19 10:56:00,14,1
15397.0,1,94.0,15.666666666666666,20,2011-02-23 09:25:00,2011-02-23 09:25:00,6,1
15398.0,3,1351.43,18.26256756756757,771,2011-09-22 14:56:00,2011-11-23 16:47:00,60,63
15399.0,3,815.77,16.3154,611,2011-09-21 15:57:00,2011-12-08 13:04:00,45,78
15400.0,6,765.7,58.900000000000006,420,2011-03-06 11:27:00,2011-09-08 13:57:00,10,187
15402.0,2,626.77,14.923095238095238,694,2011-05-27 13:32:00,2011-07-14 12:17:00,35,48
15405.0,1,349.1,43.6375,193,2011-06-03 14:44:00,2011-06-03 14:44:00,8,1
15406.0,4,594.8100000000001,10.255344827586208,272,2011-02-11 16:19:00,2011-11-21 16:14:00,51,283
15407.0,4,1056.44,6.90483660130719,558,2011-02-07 13:18:00,2011-11-06 11:55:00,142,272
15408.0,1,267.18,7.858235294117647,106,2011-03-20 15:02:00,2011-03-20 15:02:00,34,1
15410.0,8,3450.84,28.285573770491805,1200,2011-03-23 10:15:00,2011-09-16 14:47:00,48,178
15411.0,5,1371.38,13.7138,532,2011-06-10 12:30:00,2011-11-13 15:19:00,86,157
15412.0,1,190.53,19.053,108,2011-06-21 15:24:00,2011-06-21 15:24:00,10,1
15414.0,3,774.9000000000001,19.86923076923077,443,2011-04-11 13:45:00,2011-11-30 09:50:00,37,233
15415.0,1,572.8100000000001,11.933541666666668,575,2011-01-30 14:13:00,2011-01-30 14:13:00,46,1
15416.0,5,3994.27,20.695699481865287,2091,2011-03-02 08:41:00,2011-10-06 09:38:00,165,219
15417.0,1,508.8,18.17142857142857,284,2011-09-15 15:26:00,2011-09-15 15:26:00,28,1
15419.0,1,135.86,16.9825,230,2011-11-15 09:23:00,2011-11-15 09:23:00,8,1
15421.0,4,950.36,17.93132075471698,500,2011-02-02 14:36:00,2011-10-12 09:20:00,40,252
15422.0,2,97.7,16.283333333333335,38,2011-01-20 14:17:00,2011-01-20 16:17:00,6,1
15423.0,1,43.5,21.75,101,2011-11-01 14:01:00,2011-11-01 14:01:00,2,1
15424.0,2,383.34,22.54941176470588,554,2011-03-30 13:00:00,2011-03-30 13:02:00,17,1
15426.0,7,1464.88,4.882933333333334,685,2010-12-05 13:55:00,2011-11-20 15:36:00,222,351
15427.0,3,1483.14,4.84686274509804,1013,2011-10-23 14:47:00,2011-11-06 14:29:00,233,14
15428.0,1,93.78,15.63,102,2011-11-24 16:54:00,2011-11-24 16:54:00,6,1
15429.0,3,429.8,5.178313253012048,391,2011-09-25 13:42:00,2011-11-13 12:28:00,77,49
15432.0,1,171.19,17.119,65,2011-11-16 16:30:00,2011-11-16 16:30:00,10,1
15433.0,3,648.73,12.240188679245284,669,2011-03-17 14:12:00,2011-09-21 16:24:00,40,189
15434.0,6,1085.48,18.397966101694916,656,2011-05-23 14:18:00,2011-12-01 13:33:00,40,192
15435.0,1,149.29,5.147931034482759,54,2011-11-17 16:39:00,2011-11-17 16:39:00,29,1
15436.0,3,1122.53,3.4119452887537993,613,2011-04-19 16:52:00,2011-11-27 16:05:00,243,222
15437.0,1,200.16,4.4479999999999995,79,2011-03-22 13:11:00,2011-03-22 13:11:00,44,1
15438.0,1,156.57999999999998,6.263199999999999,59,2011-07-31 14:19:00,2011-07-31 14:19:00,25,1
15440.0,3,383.68,6.188387096774194,197,2011-05-15 11:30:00,2011-10-16 12:16:00,50,155
15442.0,1,594.0,297.0,120,2011-04-05 12:24:00,2011-04-05 12:24:00,2,1
15443.0,8,3261.66,8.471844155844156,1666,2011-01-23 13:25:00,2011-12-08 10:40:00,237,319
15444.0,2,1418.26,6.476073059360731,764,2011-10-30 16:12:00,2011-11-30 17:37:00,191,32
15445.0,1,113.5,22.7,58,2011-03-20 15:06:00,2011-03-20 15:06:00,5,1
15447.0,1,155.17,17.24111111111111,85,2011-01-13 11:26:00,2011-01-13 11:26:00,9,1
15448.0,1,494.64,17.665714285714284,232,2011-01-31 10:42:00,2011-01-31 10:42:00,28,1
15449.0,5,977.82,15.771290322580645,814,2011-03-23 10:43:00,2011-11-13 15:02:00,47,236
15450.0,1,429.84,14.328,376,2011-11-09 17:11:00,2011-11-09 17:11:00,30,1
15452.0,3,538.73,9.28844827586207,283,2011-03-20 15:21:00,2011-11-10 12:13:00,47,235
15453.0,7,1388.37,4.854440559440559,845,2011-06-05 12:37:00,2011-12-08 10:59:00,169,186
15454.0,1,179.1,7.164,86,2010-12-12 14:21:00,2010-12-12 14:21:00,23,1
15456.0,3,447.22,7.453666666666667,660,2010-12-15 15:34:00,2011-03-01 13:51:00,48,76
15457.0,1,237.07,4.087413793103448,132,2011-03-22 15:31:00,2011-03-22 15:31:00,56,1
15458.0,1,161.64,23.09142857142857,156,2011-11-14 13:08:00,2011-11-14 13:08:00,7,1
15460.0,1,216.76,3.7372413793103445,109,2010-12-20 16:08:00,2010-12-20 16:08:00,53,1
15462.0,3,234.6,21.327272727272728,172,2011-06-05 15:36:00,2011-09-06 13:11:00,9,93
15463.0,1,126.14,18.02,106,2011-11-10 12:57:00,2011-11-10 12:57:00,7,1
15464.0,1,1048.85,6.680573248407643,350,2011-01-05 15:56:00,2011-01-05 15:56:00,155,1
15465.0,24,7764.219999999999,74.65596153846153,1297,2010-12-05 10:12:00,2011-11-20 10:11:00,43,350
15466.0,1,334.53,5.868947368421052,246,2011-09-15 14:08:00,2011-09-15 14:08:00,56,1
15467.0,4,537.88,10.148679245283018,314,2011-07-10 14:42:00,2011-11-30 14:17:00,41,143
15468.0,5,496.56,17.122758620689655,160,2010-12-14 10:50:00,2011-11-04 13:11:00,25,326
15469.0,4,572.6,21.20740740740741,156,2011-08-11 16:54:00,2011-10-27 19:16:00,24,78
15471.0,1,469.48,6.097142857142857,266,2011-12-07 14:12:00,2011-12-07 14:12:00,67,1
15472.0,1,371.56,4.888947368421053,251,2011-08-18 15:17:00,2011-08-18 15:17:00,76,1
15473.0,10,2077.2,148.37142857142857,792,2011-10-10 11:12:00,2011-11-25 15:15:00,4,47
15475.0,1,454.10999999999996,15.658965517241377,319,2011-09-23 15:20:00,2011-09-23 15:20:00,29,1
15478.0,2,1441.42,31.33521739130435,585,2011-10-14 11:09:00,2011-10-30 14:19:00,34,17
15480.0,1,905.5,20.122222222222224,303,2011-08-15 14:32:00,2011-08-15 14:32:00,45,1
15482.0,16,15541.199999999999,122.37165354330708,7042,2010-12-16 10:08:00,2011-11-24 10:46:00,46,344
15483.0,4,233.81,2.656931818181818,295,2011-03-18 12:26:00,2011-07-01 13:07:00,74,106
