CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13764.0,70,3,1521.76,3,3,4,10,Loyal
13767.0,1,52,17495.010000000002,5,5,5,15,Champions
13769.0,1,16,2821.15,5,5,5,15,Champions
13771.0,63,5,2637.2,3,4,5,12,Champions
13772.0,33,3,1132.13,3,3,4,10,Loyal
13774.0,81,1,345.0,2,1,2,5,Lost
13777.0,0,41,26205.97,5,5,5,15,Champions
13778.0,102,1,178.7,2,1,1,4,Lost
13780.0,6,2,360.01,5,2,2,9,Potential
13781.0,250,1,127.84,1,1,1,3,Lost
13782.0,12,6,912.0,4,4,3,11,Loyal
13784.0,9,11,2462.79,5,5,5,15,Champions
13786.0,366,1,230.39999999999998,1,1,1,3,Lost
13787.0,75,2,309.04,2,2,2,6,At Risk
13790.0,3,1,348.8,5,1,2,8,Potential
13791.0,42,3,1984.32,3,3,4,10,Loyal
13792.0,65,2,195.55,3,2,1,6,At Risk
13798.0,0,63,37956.28,5,5,5,15,Champions
13799.0,116,2,688.86,2,2,3,7,At Risk
13800.0,309,1,558.32,1,1,3,5,Lost
13801.0,66,1,324.8,3,1,2,6,At Risk
13802.0,137,6,5292.57,2,4,5,11,Loyal
13803.0,254,1,277.07,1,1,2,4,Lost
13804.0,30,7,2635.79,4,5,5,14,Champions
13805.0,51,2,924.6,3,2,3,8,Potential
13806.0,63,1,256.38,3,1,2,6,At Risk
13807.0,366,1,112.6,1,1,1,3,Lost
13808.0,5,5,1747.66,5,4,4,13,Champions
13809.0,304,1,155.05,1,1,1,3,Lost
13810.0,28,4,2098.51,4,4,5,13,Champions
13811.0,183,4,1037.25,1,4,4,9,Potential
13812.0,41,3,539.0,3,3,3,9,Potential
13813.0,39,5,1380.31,3,4,4,11,Loyal
13814.0,55,3,1596.12,3,3,4,10,Loyal
13815.0,21,5,4039.81,4,4,5,13,Champions
13816.0,23,4,588.3000000000001,4,4,3,11,Loyal
13817.0,28,2,382.98,4,2,2,8,Potential
13819.0,301,3,1140.35,1,3,4,8,Potential
13821.0,144,2,385.64,2,2,2,6,At Risk
13822.0,5,2,632.0,5,2,3,10,Loyal
13823.0,18,2,957.66,4,2,3,9,Potential
13824.0,32,5,1698.94,3,4,4,11,Loyal
13826.0,157,2,204.35,2,2,1,5,Lost
13827.0,57,3,412.05,3,3,2,8,Potential
13828.0,21,1,209.49,4,1,1,6,At Risk
13829.0,358,1,102.0,1,1,1,3,Lost
13831.0,15,6,2202.99,4,4,5,13,Champions
13832.0,17,2,63.449999999999996,4,2,1,7,At Risk
13833.0,158,1,384.8,2,1,2,5,Lost
13835.0,24,4,834.57,4,4,3,11,Loyal
13837.0,211,2,271.24,1,2,2,5,Lost
13838.0,5,4,691.73,5,4,3,12,Champions
13841.0,252,1,85.0,1,1,1,3,Lost
13842.0,58,9,3385.62,3,5,5,13,Champions
13844.0,10,1,361.62,5,1,2,8,Potential
13845.0,64,1,312.98,3,1,2,6,At Risk
13846.0,24,4,882.51,4,4,3,11,Loyal
13848.0,91,3,1255.0,2,3,4,9,Potential
13849.0,51,2,1537.95,3,2,4,9,Potential
13850.0,87,2,1604.15,2,2,4,8,Potential
13851.0,95,3,2651.46,2,3,5,10,Loyal
13853.0,8,2,1123.34,5,2,4,11,Loyal
13854.0,8,29,8194.02,5,5,5,15,Champions
13856.0,168,5,413.6,2,4,2,8,Potential
13858.0,56,1,216.17,3,1,1,5,Lost
13859.0,325,1,201.16,1,1,1,3,Lost
13860.0,0,6,1251.8,5,4,4,13,Champions
13862.0,17,10,2231.41,4,5,5,14,Champions
13863.0,244,2,312.0,1,2,2,5,Lost
13865.0,57,4,501.56,3,4,3,10,Loyal
13866.0,73,1,145.67000000000002,2,1,1,4,Lost
13867.0,30,3,1015.29,4,3,4,11,Loyal
13868.0,6,2,3192.54,5,2,5,12,Champions
13869.0,122,4,3104.95,2,4,5,11,Loyal
13870.0,1,10,2790.63,5,5,5,15,Champions
13871.0,22,14,6416.7,4,5,5,14,Champions
13873.0,119,4,397.5,2,4,2,8,Potential
13874.0,357,1,540.45,1,1,3,5,Lost
13875.0,53,5,1786.79,3,4,4,11,Loyal
13876.0,63,1,122.7,3,1,1,5,Lost
13877.0,85,1,117.24,2,1,1,4,Lost
13878.0,54,1,1281.53,3,1,4,8,Potential
13880.0,20,13,3219.77,4,5,5,14,Champions
13881.0,3,22,17329.52,5,5,5,15,Champions
13882.0,2,6,1250.98,5,4,4,13,Champions
13883.0,0,9,2810.21,5,5,5,15,Champions
13884.0,6,6,793.9,5,4,3,12,Champions
13885.0,188,2,506.8,1,2,3,6,At Risk
13886.0,70,1,243.56,3,1,1,5,Lost
13887.0,203,1,349.55,1,1,2,4,Lost
13888.0,119,2,605.63,2,2,3,7,At Risk
13889.0,92,1,416.90000000000003,2,1,2,5,Lost
13890.0,0,14,1906.76,5,5,4,14,Champions
13892.0,26,4,632.97,4,4,3,11,Loyal
13893.0,297,1,821.1,1,1,3,5,Lost
13894.0,21,5,593.27,4,4,3,11,Loyal
13895.0,20,5,2598.02,4,4,5,13,Champions
13897.0,49,1,311.16,3,1,2,6,At Risk
13898.0,325,1,155.93,1,1,1,3,Lost
13899.0,15,2,388.52,4,2,2,8,Potential
13900.0,182,3,740.95,1,3,3,7,At Risk
13901.0,71,5,2867.2,2,4,5,11,Loyal
13904.0,36,2,332.64,3,2,2,7,At Risk
13908.0,79,5,2392.05,2,4,5,11,Loyal
13911.0,56,9,2580.91,3,5,5,13,Champions
13914.0,3,3,638.95,5,3,3,11,Loyal
13917.0,49,2,272.04,3,2,2,7,At Risk
13918.0,49,2,1212.8400000000001,3,2,4,9,Potential
13919.0,52,3,419.46,3,3,2,8,Potential
13922.0,351,1,172.25,1,1,1,3,Lost
13923.0,53,1,351.13,3,1,2,6,At Risk
13924.0,1,11,1995.6200000000001,5,5,4,14,Champions
13925.0,35,6,739.85,3,4,3,10,Loyal
13926.0,22,1,223.85000000000002,4,1,1,6,At Risk
13927.0,74,1,348.99,2,1,2,5,Lost
13928.0,10,4,464.57,5,4,2,11,Loyal
13929.0,168,3,882.45,2,3,3,8,Potential
13930.0,57,2,337.34,3,2,2,7,At Risk
13931.0,85,3,1244.13,2,3,4,9,Potential
13932.0,294,1,307.4,1,1,2,4,Lost
13933.0,108,2,608.7900000000001,2,2,3,7,At Risk
13934.0,263,1,922.1,1,1,3,5,Lost
13936.0,170,2,391.88,2,2,2,6,At Risk
13937.0,168,1,158.85,2,1,1,4,Lost
13938.0,34,1,71.66,3,1,1,5,Lost
13939.0,22,4,580.35,4,4,3,11,Loyal
13940.0,16,4,839.14,4,4,3,11,Loyal
13941.0,21,7,5313.51,4,5,5,14,Champions
13946.0,78,3,561.5699999999999,2,3,3,8,Potential
13947.0,64,1,90.6,3,1,1,5,Lost
13948.0,360,1,102.0,1,1,1,3,Lost
13949.0,2,6,2427.32,5,4,5,14,Champions
13950.0,10,5,761.56,5,4,3,12,Champions
13951.0,175,3,674.45,2,3,3,8,Potential
13952.0,210,3,3256.051,1,3,5,9,Potential
13953.0,6,7,3515.68,5,5,5,15,Champions
13954.0,1,3,501.25,5,3,3,11,Loyal
13955.0,153,2,322.96,2,2,2,6,At Risk
13956.0,4,5,1026.42,5,4,4,13,Champions
13958.0,371,1,102.45,1,1,1,3,Lost
13959.0,78,3,598.2,2,3,3,8,Potential
13960.0,20,2,230.22,4,2,1,7,At Risk
13962.0,21,2,169.55,4,2,1,7,At Risk
13963.0,307,4,664.54,1,4,3,8,Potential
13967.0,145,1,80.7,2,1,1,4,Lost
13969.0,6,20,9121.19,5,5,5,15,Champions
13971.0,8,11,2814.3,5,5,5,15,Champions
13972.0,70,2,190.25,2,2,1,5,Lost
13973.0,286,1,264.7,1,1,2,4,Lost
13974.0,48,1,413.59000000000003,3,1,2,6,At Risk
13975.0,30,7,2549.33,4,5,5,14,Champions
13976.0,206,1,357.98,1,1,2,4,Lost
13978.0,14,2,196.79000000000002,4,2,1,7,At Risk
13979.0,72,1,869.87,2,1,3,6,At Risk
13980.0,59,1,200.14,3,1,1,5,Lost
13982.0,38,5,1882.51,3,4,4,11,Loyal
13983.0,29,13,2616.4,4,5,5,14,Champions
13984.0,26,6,1352.99,4,4,4,12,Champions
13985.0,3,16,7101.58,5,5,5,15,Champions
13986.0,16,1,320.46,4,1,2,7,At Risk
13988.0,19,9,4197.12,4,5,5,14,Champions
13989.0,65,2,1266.08,3,2,4,9,Potential
13990.0,212,1,311.3,1,1,2,4,Lost
13991.0,11,7,861.31,4,5,3,12,Champions
13992.0,29,1,76.8,4,1,1,6,At Risk
13993.0,31,12,3523.06,3,5,5,13,Champions
13994.0,3,6,2313.14,5,4,5,14,Champions
13995.0,14,6,1403.89,4,4,4,12,Champions
13999.0,9,15,3938.36,5,5,5,15,Champions
14000.0,205,2,637.61,1,2,3,6,At Risk
14001.0,45,4,2055.83,3,4,4,11,Loyal
14002.0,133,2,529.73,2,2,3,7,At Risk
14004.0,42,7,4582.64,3,5,5,13,Champions
14005.0,9,5,2874.72,5,4,5,14,Champions
14006.0,115,3,962.19,2,3,4,9,Potential
14009.0,197,3,705.29,1,3,3,7,At Risk
14012.0,277,1,328.8,1,1,2,4,Lost
14013.0,109,3,473.02,2,3,2,7,At Risk
14014.0,76,1,505.18,2,1,3,6,At Risk
14015.0,52,1,917.34,3,1,3,7,At Risk
14016.0,153,5,4353.96,2,4,5,11,Loyal
14019.0,46,4,1444.26,3,4,4,11,Loyal
14020.0,16,2,642.8,4,2,3,9,Potential
14021.0,154,3,631.9,2,3,3,8,Potential
14022.0,224,1,440.0,1,1,2,4,Lost
14023.0,6,2,584.07,5,2,3,10,Loyal
14024.0,121,2,327.7,2,2,2,6,At Risk
14027.0,60,1,104.82,3,1,1,5,Lost
14029.0,62,2,467.66,3,2,2,7,At Risk
14030.0,17,8,2360.09,4,5,5,14,Champions
14031.0,6,23,19939.08,5,5,5,15,Champions
14032.0,1,18,3021.34,5,5,5,15,Champions
14034.0,21,4,791.62,4,4,3,11,Loyal
14035.0,28,5,1428.02,4,4,4,12,Champions
14036.0,284,1,626.65,1,1,3,5,Lost
14037.0,175,2,147.20000000000002,2,2,1,5,Lost
14038.0,77,4,1566.28,2,4,4,10,Loyal
14039.0,32,1,152.2,3,1,1,5,Lost
14040.0,40,15,3687.65,3,5,5,13,Champions
14041.0,265,1,141.41,1,1,1,3,Lost
14044.0,26,4,652.82,4,4,3,11,Loyal
14045.0,108,4,1659.75,2,4,4,10,Loyal
14046.0,283,1,154.99,1,1,1,3,Lost
14047.0,8,7,1327.21,5,5,4,14,Champions
14048.0,276,2,444.73,1,2,2,5,Lost
14049.0,16,6,5724.29,4,4,5,13,Champions
14050.0,31,2,746.36,3,2,3,8,Potential
14051.0,0,26,15743.44,5,5,5,15,Champions
14052.0,19,1,225.36,4,1,1,6,At Risk
14053.0,123,2,260.25,2,2,2,6,At Risk
14054.0,64,1,92.46,3,1,1,5,Lost
14055.0,105,1,725.6400000000001,2,1,3,6,At Risk
14056.0,0,29,8304.9,5,5,5,15,Champions
14057.0,23,18,6288.5199999999995,4,5,5,14,Champions
14059.0,266,1,183.6,1,1,1,3,Lost
14060.0,4,20,6145.46,5,5,5,15,Champions
14062.0,9,12,10464.85,5,5,5,15,Champions
14064.0,28,7,1519.1599999999999,4,5,4,13,Champions
14066.0,266,1,152.55,1,1,1,3,Lost
14067.0,63,2,374.7,3,2,2,7,At Risk
14068.0,319,1,265.85,1,1,2,4,Lost
14071.0,3,9,1570.23,5,5,4,14,Champions
14073.0,20,2,162.54,4,2,1,7,At Risk
14075.0,4,3,942.26,5,3,3,11,Loyal
14076.0,128,1,122.47,2,1,1,4,Lost
14077.0,40,5,499.41999999999996,3,4,3,10,Loyal
14078.0,101,6,1049.37,2,4,4,10,Loyal
14079.0,124,1,375.1,2,1,2,5,Lost
14080.0,32,1,45.599999999999994,3,1,1,5,Lost
14081.0,266,4,964.37,1,4,4,9,Potential
14082.0,364,1,182.25,1,1,1,3,Lost
14083.0,3,9,1018.43,5,5,4,14,Champions
14085.0,1,19,4461.29,5,5,5,15,Champions
14087.0,2,2,207.17,5,2,1,8,Potential
14088.0,9,14,50568.13,5,5,5,15,Champions
14089.0,56,1,161.0,3,1,1,5,Lost
14090.0,324,1,76.32000000000001,1,1,1,3,Lost
14092.0,7,17,4090.7200000000003,5,5,5,15,Champions
14093.0,11,1,442.85,4,1,2,7,At Risk
14096.0,3,34,73208.67,5,5,5,15,Champions
14098.0,36,1,147.35,3,1,1,5,Lost
14099.0,15,12,3115.37,4,5,5,14,Champions
14100.0,137,1,194.9,2,1,1,4,Lost
14101.0,73,6,5976.79,2,4,5,11,Loyal
14102.0,4,8,1405.83,5,5,4,14,Champions
14104.0,154,2,216.20999999999998,2,2,1,5,Lost
14105.0,84,2,1272.13,2,2,4,8,Potential
14107.0,51,8,2717.98,3,5,5,13,Champions
14108.0,30,3,601.66,4,3,3,10,Loyal
14109.0,22,2,208.2,4,2,1,7,At Risk
14110.0,3,13,5701.33,5,5,5,15,Champions
14111.0,13,5,697.1,4,4,3,11,Loyal
14112.0,22,12,3056.13,4,5,5,14,Champions
14113.0,3,8,2302.92,5,5,5,15,Champions
14114.0,273,2,386.53,1,2,2,5,Lost
14116.0,19,5,1382.74,4,4,4,12,Champions
14117.0,143,1,90.0,2,1,1,4,Lost
14119.0,353,1,19.9,1,1,1,3,Lost
14121.0,3,6,2820.0,5,4,5,14,Champions
14124.0,83,1,419.58000000000004,2,1,2,5,Lost
14125.0,10,3,2740.43,5,3,5,13,Champions
14126.0,7,4,768.6300000000001,5,4,3,12,Champions
14127.0,122,3,709.71,2,3,3,8,Potential
14128.0,60,2,637.5,3,2,3,8,Potential
14129.0,1,5,1123.8600000000001,5,4,4,13,Champions
14130.0,318,1,483.86,1,1,2,4,Lost
14132.0,1,12,3591.93,5,5,5,15,Champions
14133.0,129,5,620.9399999999999,2,4,3,9,Potential
14135.0,1,15,4690.31,5,5,5,15,Champions
14138.0,1,2,982.3800000000001,5,2,4,11,Loyal
14139.0,45,1,415.82,3,1,2,6,At Risk
14140.0,3,3,950.05,5,3,3,11,Loyal
14141.0,2,6,951.23,5,4,3,12,Champions
14142.0,372,1,311.81,1,1,2,4,Lost
14143.0,133,1,115.8,2,1,1,4,Lost
14145.0,46,5,4336.2,3,4,5,12,Champions
14146.0,8,6,5432.43,5,4,5,14,Champions
14147.0,48,3,498.4,3,3,3,9,Potential
14148.0,233,1,157.2,1,1,1,3,Lost
14149.0,212,3,633.81,1,3,3,7,At Risk
14150.0,35,2,658.64,3,2,3,8,Potential
14152.0,74,3,631.49,2,3,3,8,Potential
14154.0,238,2,1345.62,1,2,4,7,At Risk
14155.0,265,1,118.75,1,1,1,3,Lost
14156.0,9,66,121375.12,5,5,5,15,Champions
14157.0,19,3,465.33000000000004,4,3,2,9,Potential
14158.0,39,1,507.66,3,1,3,7,At Risk
14159.0,19,14,4707.72,4,5,5,14,Champions
14161.0,215,3,1110.52,1,3,4,8,Potential
14162.0,173,2,289.36,2,2,2,6,At Risk
14163.0,86,4,2445.91,2,4,5,11,Loyal
14164.0,70,2,1631.77,2,2,4,8,Potential
14165.0,275,1,122.53999999999999,1,1,1,3,Lost
14167.0,38,4,574.84,3,4,3,10,Loyal
14171.0,97,1,363.79,2,1,2,5,Lost
14173.0,10,4,450.84,5,4,2,11,Loyal
14174.0,32,1,134.46,3,1,1,5,Lost
14175.0,50,7,3336.54,3,5,5,13,Champions
14176.0,296,5,579.8000000000001,1,4,3,8,Potential
14177.0,84,5,564.36,2,4,3,9,Potential
14178.0,8,7,1620.93,5,5,4,14,Champions
14179.0,40,2,719.78,3,2,3,8,Potential
14180.0,10,31,4856.27,5,5,5,15,Champions
14184.0,66,1,452.89,3,1,2,6,At Risk
14185.0,330,1,197.65,1,1,1,3,Lost
14188.0,8,10,2089.81,5,5,4,14,Champions
14189.0,1,24,4703.85,5,5,5,15,Champions
14191.0,1,14,4709.51,5,5,5,15,Champions
14193.0,67,2,853.39,3,2,3,8,Potential
14194.0,4,32,11482.29,5,5,5,15,Champions
14195.0,201,3,1061.3,1,3,4,8,Potential
14196.0,106,1,335.52,2,1,2,5,Lost
14198.0,3,7,739.3,5,5,3,13,Champions
14199.0,217,1,185.39999999999998,1,1,1,3,Lost
14201.0,59,9,806.84,3,5,3,11,Loyal
14204.0,1,1,161.03,5,1,1,7,At Risk
14205.0,10,4,714.62,5,4,3,12,Champions
14206.0,238,2,348.06,1,2,2,5,Lost
14208.0,94,1,151.74,2,1,1,4,Lost
14209.0,10,7,2079.73,5,5,4,14,Champions
14210.0,90,7,1910.7900000000002,2,5,4,11,Loyal
14211.0,52,13,2273.9,3,5,5,13,Champions
14212.0,89,1,1070.48,2,1,4,7,At Risk
14213.0,371,1,1192.2,1,1,4,6,At Risk
14214.0,30,7,1008.53,4,5,4,13,Champions
14215.0,11,7,1801.52,4,5,4,13,Champions
14216.0,2,4,1839.3,5,4,4,13,Champions
14217.0,1,24,2084.6,5,5,4,14,Champions
14218.0,42,1,169.48000000000002,3,1,1,5,Lost
14219.0,3,1,89.94,5,1,1,7,At Risk
14220.0,246,2,632.4,1,2,3,6,At Risk
14221.0,41,10,3437.75,3,5,5,13,Champions
14222.0,176,1,683.17,2,1,3,6,At Risk
14223.0,91,4,1007.03,2,4,4,10,Loyal
14224.0,109,4,1050.12,2,4,4,10,Loyal
14226.0,28,7,2262.7400000000002,4,5,5,14,Champions
14227.0,25,15,3386.21,4,5,5,14,Champions
14229.0,51,5,1643.8,3,4,4,11,Loyal
14231.0,178,5,1029.3600000000001,1,4,4,9,Potential
14232.0,31,8,2052.21,3,5,4,12,Champions
14233.0,43,5,1477.93,3,4,4,11,Loyal
14234.0,21,4,775.46,4,4,3,11,Loyal
14235.0,9,6,3195.86,5,4,5,14,Champions
14236.0,80,2,490.86,2,2,2,6,At Risk
14237.0,372,1,161.0,1,1,1,3,Lost
14238.0,325,1,146.85,1,1,1,3,Lost
14239.0,42,13,2438.2000000000003,3,5,5,13,Champions
14240.0,29,2,890.34,4,2,3,9,Potential
14241.0,183,1,213.70000000000002,1,1,1,3,Lost
14242.0,234,2,280.55,1,2,2,5,Lost
14243.0,8,14,2641.66,5,5,5,15,Champions
14245.0,175,5,1709.42,2,4,4,10,Loyal
14246.0,110,3,1474.06,2,3,4,9,Potential
14247.0,277,1,136.76999999999998,1,1,1,3,Lost
14248.0,317,1,302.58,1,1,2,4,Lost
14250.0,6,3,1904.05,5,3,4,12,Champions
14251.0,1,5,2879.7000000000003,5,4,5,14,Champions
14256.0,253,3,1003.0600000000001,1,3,4,8,Potential
14257.0,50,6,3112.17,3,4,5,12,Champions
14258.0,8,10,12689.88,5,5,5,15,Champions
14259.0,141,1,120.0,2,1,1,4,Lost
14261.0,50,2,1163.45,3,2,4,9,Potential
14262.0,7,8,2618.23,5,5,5,15,Champions
14264.0,154,3,348.47,2,3,2,7,At Risk
14267.0,150,7,1753.39,2,5,4,11,Loyal
14270.0,331,1,492.65000000000003,1,1,2,4,Lost
14271.0,225,1,112.32,1,1,1,3,Lost
14272.0,73,2,437.96,2,2,2,6,At Risk
14273.0,50,4,559.97,3,4,3,10,Loyal
14276.0,87,5,1220.09,2,4,4,10,Loyal
14277.0,14,4,4475.4,4,4,5,13,Champions
14280.0,196,1,134.04,1,1,1,3,Lost
14282.0,2,15,3729.34,5,5,5,15,Champions
14284.0,30,3,612.05,4,3,3,10,Loyal
14285.0,20,4,1910.01,4,4,4,12,Champions
14286.0,23,5,4661.69,4,4,5,13,Champions
14287.0,7,4,202.03,5,4,1,10,Loyal
14288.0,211,2,439.35,1,2,2,5,Lost
14289.0,8,6,911.26,5,4,3,12,Champions
14290.0,10,6,2321.85,5,4,5,14,Champions
14291.0,1,12,3893.2,5,5,5,15,Champions
14292.0,7,14,4924.53,5,5,5,15,Champions
14293.0,2,4,1046.56,5,4,4,13,Champions
14295.0,39,2,177.70000000000002,3,2,1,6,At Risk
14297.0,17,6,1326.6,4,4,4,12,Champions
14298.0,2,45,52192.16,5,5,5,15,Champions
14299.0,7,18,5075.89,5,5,5,15,Champions
14300.0,18,1,43.2,4,1,1,6,At Risk
14301.0,107,2,648.24,2,2,3,7,At Risk
14304.0,222,2,569.8000000000001,1,2,3,6,At Risk
14305.0,70,5,1914.16,2,4,4,10,Loyal
14306.0,50,3,2103.22,3,3,5,11,Loyal
14307.0,88,6,2995.72,2,4,5,11,Loyal
14309.0,7,10,2385.38,5,5,5,15,Champions
14311.0,224,2,390.81,1,2,2,5,Lost
14312.0,46,6,1611.59,3,4,4,11,Loyal
14314.0,106,1,120.0,2,1,1,4,Lost
14315.0,20,7,2505.28,4,5,5,14,Champions
14317.0,64,1,508.58000000000004,3,1,3,7,At Risk
14320.0,206,3,612.47,1,3,3,7,At Risk
14321.0,10,5,1530.75,5,4,4,13,Champions
14323.0,114,4,635.86,2,4,3,9,Potential
14326.0,234,2,200.85,1,2,1,4,Lost
14327.0,162,1,311.65,2,1,2,5,Lost
14329.0,8,14,5100.94,5,5,5,15,Champions
14331.0,123,2,462.65999999999997,2,2,2,6,At Risk
14332.0,22,3,866.31,4,3,3,10,Loyal
14333.0,63,2,478.95,3,2,2,7,At Risk
14334.0,16,9,2564.96,4,5,5,14,Champions
14335.0,15,2,468.26,4,2,2,8,Potential
14336.0,16,4,1614.91,4,4,4,12,Champions
14338.0,157,4,622.22,2,4,3,9,Potential
14339.0,234,4,329.13,1,4,2,7,At Risk
14340.0,218,1,134.7,1,1,1,3,Lost
14341.0,44,9,2198.18,3,5,5,13,Champions
14342.0,20,6,729.41,4,4,3,11,Loyal
14344.0,126,8,889.9300000000001,2,5,3,10,Loyal
14345.0,38,1,108.97999999999999,3,1,1,5,Lost
14346.0,120,2,1021.58,2,2,4,8,Potential
14348.0,259,1,409.57,1,1,2,4,Lost
14349.0,9,1,133.5,5,1,1,7,At Risk
14350.0,270,2,307.15999999999997,1,2,2,5,Lost
14351.0,164,1,51.0,2,1,1,4,Lost
14352.0,156,4,1078.96,2,4,4,10,Loyal
14353.0,214,1,90.6,1,1,1,3,Lost
14354.0,5,2,163.62,5,2,1,8,Potential
14355.0,365,1,174.4,1,1,1,3,Lost
14356.0,59,4,735.52,3,4,3,10,Loyal
14357.0,42,1,225.77,3,1,1,5,Lost
14359.0,18,6,941.78,4,4,3,11,Loyal
14360.0,31,4,2128.23,3,4,5,12,Champions
14362.0,21,1,161.2,4,1,1,6,At Risk
14364.0,108,8,3717.35,2,5,5,12,Champions
14367.0,7,19,9355.22,5,5,5,15,Champions
14368.0,319,1,155.0,1,1,1,3,Lost
14371.0,294,1,100.5,1,1,1,3,Lost
14373.0,357,1,76.55,1,1,1,3,Lost
14375.0,184,1,257.68,1,1,2,4,Lost
14377.0,190,2,617.05,1,2,3,6,At Risk
14379.0,43,2,348.1,3,2,2,7,At Risk
14381.0,51,1,202.68,3,1,1,5,Lost
14382.0,25,1,626.0699999999999,4,1,3,8,Potential
14383.0,37,3,1247.69,3,3,4,10,Loyal
14385.0,8,3,202.11,5,3,1,9,Potential
14386.0,296,1,142.4,1,1,1,3,Lost
14387.0,32,3,1770.56,3,3,4,10,Loyal
14388.0,8,10,3253.64,5,5,5,15,Champions
14389.0,8,5,1087.2,5,4,4,13,Champions
14390.0,9,13,4713.17,5,5,5,15,Champions
14393.0,217,1,67.95,1,1,1,3,Lost
14395.0,1,12,3543.51,5,5,5,15,Champions
14396.0,64,2,487.99,3,2,2,7,At Risk
14397.0,0,23,2669.24,5,5,5,15,Champions
14400.0,140,2,589.7,2,2,3,7,At Risk
14401.0,3,14,4062.98,5,5,5,15,Champions
14403.0,129,5,1525.31,2,4,4,10,Loyal
14404.0,33,7,1513.92,3,5,4,12,Champions
14406.0,118,1,156.75,2,1,1,4,Lost
14407.0,106,9,2204.38,2,5,5,12,Champions
14408.0,10,7,2606.53,5,5,5,15,Champions
14409.0,70,7,2210.65,2,5,5,12,Champions
14410.0,15,15,1639.74,4,5,4,13,Champions
14411.0,310,1,1063.0,1,1,4,6,At Risk
14412.0,34,3,778.73,3,3,3,9,Potential
14413.0,361,1,122.7,1,1,1,3,Lost
14414.0,91,8,1508.83,2,5,4,11,Loyal
14415.0,0,18,5989.0,5,5,5,15,Champions
14416.0,21,2,490.22,4,2,2,8,Potential
14418.0,3,3,1937.25,5,3,4,12,Champions
14419.0,10,6,1058.06,5,4,4,13,Champions
14420.0,84,2,389.17,2,2,2,6,At Risk
14421.0,56,2,813.11,3,2,3,8,Potential
14422.0,0,6,4263.64,5,4,5,14,Champions
14423.0,217,1,265.2,1,1,2,4,Lost
14424.0,17,1,322.08,4,1,2,7,At Risk
14426.0,18,16,5044.44,4,5,5,14,Champions
14427.0,49,2,363.34000000000003,3,2,2,7,At Risk
14428.0,6,7,1259.52,5,5,4,14,Champions
14431.0,298,2,542.96,1,2,3,6,At Risk
14432.0,9,6,2255.51,5,4,5,14,Champions
14434.0,21,6,1372.8,4,4,4,12,Champions
14436.0,98,1,89.06,2,1,1,4,Lost
14437.0,142,2,169.4,2,2,1,5,Lost
14438.0,305,1,131.9,1,1,1,3,Lost
14439.0,319,1,2661.24,1,1,5,7,At Risk
14440.0,7,5,2357.6800000000003,5,4,5,14,Champions
14441.0,0,10,1880.64,5,5,4,14,Champions
14442.0,1,5,1635.02,5,4,4,13,Champions
14443.0,53,7,1439.52,3,5,4,12,Champions
14446.0,0,4,1039.58,5,4,4,13,Champions
14447.0,18,5,1163.23,4,4,4,12,Champions
14448.0,8,2,375.35,5,2,2,9,Potential
14449.0,18,4,907.1,4,4,3,11,Loyal
14450.0,180,3,483.25,1,3,2,6,At Risk
14451.0,59,2,662.59,3,2,3,8,Potential
14452.0,10,2,264.44,5,2,2,9,Potential
14453.0,189,1,119.93,1,1,1,3,Lost
14456.0,4,14,3077.17,5,5,5,15,Champions
14457.0,310,1,113.64,1,1,1,3,Lost
14459.0,154,1,1837.92,2,1,4,7,At Risk
14460.0,109,4,485.34,2,4,2,8,Potential
14461.0,147,3,2103.06,2,3,5,10,Loyal
14462.0,63,15,2042.14,3,5,4,12,Champions
14463.0,97,3,529.62,2,3,3,8,Potential
14465.0,246,3,1058.6200000000001,1,3,4,8,Potential
14466.0,28,7,2272.4,4,5,5,14,Champions
14467.0,17,4,598.76,4,4,3,11,Loyal
14470.0,11,2,461.19,4,2,2,8,Potential
14472.0,103,8,1936.84,2,5,4,11,Loyal
14473.0,73,2,234.34000000000003,2,2,1,5,Lost
14474.0,42,2,557.61,3,2,3,8,Potential
14475.0,71,6,1051.88,2,4,4,10,Loyal
14476.0,256,1,215.7,1,1,1,3,Lost
14477.0,19,5,1311.39,4,4,4,12,Champions
14479.0,253,2,316.25,1,2,2,5,Lost
14480.0,10,1,279.05,5,1,2,8,Potential
14481.0,164,2,636.51,2,2,3,7,At Risk
14482.0,17,6,2068.15,4,4,4,12,Champions
14483.0,149,2,145.0,2,2,1,5,Lost
14484.0,49,1,321.92,3,1,2,6,At Risk
14485.0,38,1,165.75,3,1,1,5,Lost
14487.0,26,7,1209.08,4,5,4,13,Champions
14488.0,50,2,1081.1299999999999,3,2,4,9,Potential
14489.0,206,1,463.38,1,1,2,4,Lost
14491.0,174,2,340.93,2,2,2,6,At Risk
14493.0,6,7,2403.64,5,5,5,15,Champions
14494.0,25,1,139.56,4,1,1,6,At Risk
14495.0,50,2,123.8,3,2,1,6,At Risk
14496.0,311,2,538.8100000000001,1,2,3,6,At Risk
14497.0,300,2,493.27,1,2,2,5,Lost
14498.0,42,5,1957.32,3,4,4,11,Loyal
14499.0,25,3,815.32,4,3,3,10,Loyal
14500.0,87,3,356.85,2,3,2,7,At Risk
